workload	location	operator	alfa	nodeType	precision	station	class	measureType	orig_analyzedSamples	orig_discardedSamples	orig_lowerLimit	orig_maxSamples	orig_meanValue	orig_successful	orig_upperLimit	mut_analyzedSamples	mut_discardedSamples	mut_lowerLimit	mut_maxSamples	mut_meanValue	mut_successful	mut_upperLimit	timeoutMut	significant_difference
workload1	Disk 3	ChangeNumberServersP	0.01	station	0.03	Disk 3	Class1	Utilization	112640.0	1705	0.07292424221262407	500000	0.07435466300576359	true	0.0757850837989031	40960.0	20	0.036574452696224065	500000	0.037591527302820615	true	0.038608601909417166	false	false
workload1	Disk 3	ChangeNumberServersP	0.01		0.03			System Drop Rate	0.0	0	0.0	500000	0.0	true	0.0	0.0	0	0.0	500000	0.0	true	0.0	false	false
workload1	Disk 3	ChangeNumberServersP	0.01		0.03		Class0	System Drop Rate	0.0	0	0.0	500000	0.0	true	0.0	0.0	0	0.0	500000	0.0	true	0.0	false	false
workload1	Disk 3	ChangeNumberServersP	0.01		0.03		Class1	System Drop Rate	0.0	0	0.0	500000	0.0	true	0.0	0.0	0	0.0	500000	0.0	true	0.0	false	false
workload1	Disk 3	ChangeNumberServersP	0.01	station	0.03	Web Server 1		Drop Rate	0.0	0	0.0	500000	0.0	true	0.0	0.0	0	0.0	500000	0.0	true	0.0	false	false
workload1	Disk 3	ChangeNumberServersP	0.01	station	0.03	Web Server 1	Class0	Drop Rate	0.0	0	0.0	500000	0.0	true	0.0	0.0	0	0.0	500000	0.0	true	0.0	false	false
workload1	Disk 3	ChangeNumberServersP	0.01	station	0.03	Web Server 1	Class1	Drop Rate	0.0	0	0.0	500000	0.0	true	0.0	0.0	0	0.0	500000	0.0	true	0.0	false	false
workload1	Disk 3	ChangeNumberServersP	0.01	station	0.03	Web Server 2		Drop Rate	0.0	0	0.0	500000	0.0	true	0.0	0.0	0	0.0	500000	0.0	true	0.0	false	false
workload1	Disk 3	ChangeNumberServersP	0.01	station	0.03	Web Server 2	Class0	Drop Rate	0.0	0	0.0	500000	0.0	true	0.0	0.0	0	0.0	500000	0.0	true	0.0	false	false
workload1	Disk 3	ChangeNumberServersP	0.01	station	0.03	Web Server 2	Class1	Drop Rate	0.0	0	0.0	500000	0.0	true	0.0	0.0	0	0.0	500000	0.0	true	0.0	false	false
workload1	Disk 3	ChangeNumberServersP	0.01	station	0.03	Disk 1		Drop Rate	0.0	0	0.0	500000	0.0	true	0.0	0.0	0	0.0	500000	0.0	true	0.0	false	false
workload1	Disk 3	ChangeNumberServersP	0.01	station	0.03	Disk 1	Class0	Drop Rate	0.0	0	0.0	500000	0.0	true	0.0	0.0	0	0.0	500000	0.0	true	0.0	false	false
workload1	Disk 3	ChangeNumberServersP	0.01	station	0.03	Disk 1	Class1	Drop Rate	0.0	0	0.0	500000	0.0	true	0.0	0.0	0	0.0	500000	0.0	true	0.0	false	false
workload1	Disk 3	ChangeNumberServersP	0.01	station	0.03	Disk 2		Drop Rate	0.0	0	0.0	500000	0.0	true	0.0	0.0	0	0.0	500000	0.0	true	0.0	false	false
workload1	Disk 3	ChangeNumberServersP	0.01	station	0.03	Disk 2	Class0	Drop Rate	0.0	0	0.0	500000	0.0	true	0.0	0.0	0	0.0	500000	0.0	true	0.0	false	false
workload1	Disk 3	ChangeNumberServersP	0.01	station	0.03	Disk 2	Class1	Drop Rate	0.0	0	0.0	500000	0.0	true	0.0	0.0	0	0.0	500000	0.0	true	0.0	false	false
workload1	Disk 3	ChangeNumberServersP	0.01	station	0.03	Disk 3		Drop Rate	0.0	0	0.0	500000	0.0	true	0.0	0.0	0	0.0	500000	0.0	true	0.0	false	false
workload1	Disk 3	ChangeNumberServersP	0.01	station	0.03	Disk 3	Class0	Drop Rate	0.0	0	0.0	500000	0.0	true	0.0	0.0	0	0.0	500000	0.0	true	0.0	false	false
workload1	Disk 3	ChangeNumberServersP	0.01	station	0.03	Disk 3	Class1	Drop Rate	0.0	0	0.0	500000	0.0	true	0.0	0.0	0	0.0	500000	0.0	true	0.0	false	false
workload2	Disk 3	ChangeNumberServersP	0.01		0.03			System Response Time	10240.0	15	1.1421682892623903	500000	1.1760834808184415	true	1.2099986723744927	15360.0	220	1.1452847185885702	500000	1.179038772642126	true	1.212792826695682	false	false
workload2	Disk 3	ChangeNumberServersP	0.01		0.03		Class0	System Response Time	40960.0	600	0.9770868620015383	500000	0.9960380616581515	true	1.0149892613147646	51200.0	5	0.9663290494183336	500000	0.9929196541980879	true	1.0195102589778422	false	false
workload2	Disk 3	ChangeNumberServersP	0.01		0.03		Class1	System Response Time	12800.0	2665	1.2509758882480866	500000	1.289206276496317	true	1.3274366647445475	46080.0	665	1.2389999945689083	500000	1.2546437038198999	true	1.2702874130708914	false	false
workload2	Disk 3	ChangeNumberServersP	0.01	station	0.03	Web Server 1		Utilization	33280.0	1020	0.10128640630895705	500000	0.10427715358455075	true	0.10726790086014446	102400.0	1465	0.10397130541602731	500000	0.10584198246132573	true	0.10771265950662415	false	false
workload2	Disk 3	ChangeNumberServersP	0.01	station	0.03	Web Server 1	Class0	Utilization	81920.0	0	0.055407645248765756	500000	0.05682833520526903	true	0.05824902516177231	61440.0	475	0.05470767739959145	500000	0.056000213976839464	true	0.057292750554087474	false	false
workload2	Disk 3	ChangeNumberServersP	0.01	station	0.03	Web Server 1	Class1	Utilization	40960.0	0	0.04846819031812714	500000	0.04986241481056208	true	0.05125663930299703	40960.0	0	0.048799644646550046	500000	0.050012453641417265	true	0.051225262636284484	false	false
workload2	Disk 3	ChangeNumberServersP	0.01	station	0.03	Web Server 2		Utilization	40960.0	0	0.10235277507727004	500000	0.1050645739158593	true	0.10777637275444855	61440.0	240	0.10341693447185303	500000	0.1054438145629674	true	0.10747069465408178	false	false
workload2	Disk 3	ChangeNumberServersP	0.01	station	0.03	Web Server 2	Class0	Utilization	81920.0	10	0.05512573347612503	500000	0.05598055927589403	true	0.05683538507566303	81920.0	160	0.05520164320052322	500000	0.05677022751271824	true	0.05833881182491327	false	false
workload2	Disk 3	ChangeNumberServersP	0.01	station	0.03	Web Server 2	Class1	Utilization	40960.0	270	0.04884006685892842	500000	0.05019523572163747	true	0.05155040458434652	40960.0	115	0.04879285151697718	500000	0.05012512779214379	true	0.05145740406731039	false	false
workload2	Disk 3	ChangeNumberServersP	0.01	station	0.03	Disk 1		Utilization	122880.0	135	0.14584591258934126	500000	0.14863004875656619	true	0.1514141849237911	81920.0	0	0.1458313163119958	500000	0.14935879911115973	true	0.15288628191032366	false	false
workload2	Disk 3	ChangeNumberServersP	0.01	station	0.03	Disk 1	Class0	Utilization	0.0	0	0.0	500000	0.0	true	0.0	0.0	0	0.0	500000	0.0	true	0.0	false	false
workload2	Disk 3	ChangeNumberServersP	0.01	station	0.03	Disk 1	Class1	Utilization	122880.0	135	0.14584591258934126	500000	0.14863004875656619	true	0.1514141849237911	81920.0	0	0.1458313163119958	500000	0.14935879911115973	true	0.15288628191032366	false	false
workload2	Disk 3	ChangeNumberServersP	0.01	station	0.03	Disk 2		Utilization	35840.0	0	0.14791459351599381	500000	0.15185805480071216	true	0.1558015160854305	40960.0	190	0.14668154287479654	500000	0.15044744256350073	true	0.15421334225220493	false	false
workload2	Disk 3	ChangeNumberServersP	0.01	station	0.03	Disk 2	Class0	Utilization	0.0	0	0.0	500000	0.0	true	0.0	0.0	0	0.0	500000	0.0	true	0.0	false	false
workload2	Disk 3	ChangeNumberServersP	0.01	station	0.03	Disk 2	Class1	Utilization	35840.0	0	0.14791459351599381	500000	0.15185805480071216	true	0.1558015160854305	40960.0	190	0.14668154287479654	500000	0.15044744256350073	true	0.15421334225220493	false	false
workload2	Disk 3	ChangeNumberServersP	0.01	station	0.03	Disk 3		Utilization	51200.0	1530	0.14748945579758743	500000	0.15081318582808934	true	0.15413691585859124	92160.0	0	0.0728257376222303	500000	0.07475741544112541	true	0.07668909326002052	false	false
workload2	Disk 3	ChangeNumberServersP	0.01	station	0.03	Disk 3	Class0	Utilization	0.0	0	0.0	500000	0.0	true	0.0	0.0	0	0.0	500000	0.0	true	0.0	false	false
workload2	Disk 3	ChangeNumberServersP	0.01	station	0.03	Disk 3	Class1	Utilization	51200.0	1530	0.14748945579758743	500000	0.15081318582808934	true	0.15413691585859124	92160.0	0	0.0728257376222303	500000	0.07475741544112541	true	0.07668909326002052	false	false
workload2	Disk 3	ChangeNumberServersP	0.01		0.03			System Drop Rate	0.0	0	0.0	500000	0.0	true	0.0	0.0	0	0.0	500000	0.0	true	0.0	false	false
workload2	Disk 3	ChangeNumberServersP	0.01		0.03		Class0	System Drop Rate	0.0	0	0.0	500000	0.0	true	0.0	0.0	0	0.0	500000	0.0	true	0.0	false	false
workload2	Disk 3	ChangeNumberServersP	0.01		0.03		Class1	System Drop Rate	0.0	0	0.0	500000	0.0	true	0.0	0.0	0	0.0	500000	0.0	true	0.0	false	false
workload2	Disk 3	ChangeNumberServersP	0.01	station	0.03	Web Server 1		Drop Rate	0.0	0	0.0	500000	0.0	true	0.0	0.0	0	0.0	500000	0.0	true	0.0	false	false
workload2	Disk 3	ChangeNumberServersP	0.01	station	0.03	Web Server 1	Class0	Drop Rate	0.0	0	0.0	500000	0.0	true	0.0	0.0	0	0.0	500000	0.0	true	0.0	false	false
workload2	Disk 3	ChangeNumberServersP	0.01	station	0.03	Web Server 1	Class1	Drop Rate	0.0	0	0.0	500000	0.0	true	0.0	0.0	0	0.0	500000	0.0	true	0.0	false	false
workload2	Disk 3	ChangeNumberServersP	0.01	station	0.03	Web Server 2		Drop Rate	0.0	0	0.0	500000	0.0	true	0.0	0.0	0	0.0	500000	0.0	true	0.0	false	false
workload2	Disk 3	ChangeNumberServersP	0.01	station	0.03	Web Server 2	Class0	Drop Rate	0.0	0	0.0	500000	0.0	true	0.0	0.0	0	0.0	500000	0.0	true	0.0	false	false
workload2	Disk 3	ChangeNumberServersP	0.01	station	0.03	Web Server 2	Class1	Drop Rate	0.0	0	0.0	500000	0.0	true	0.0	0.0	0	0.0	500000	0.0	true	0.0	false	false
workload2	Disk 3	ChangeNumberServersP	0.01	station	0.03	Disk 1		Drop Rate	0.0	0	0.0	500000	0.0	true	0.0	0.0	0	0.0	500000	0.0	true	0.0	false	false
workload2	Disk 3	ChangeNumberServersP	0.01	station	0.03	Disk 1	Class0	Drop Rate	0.0	0	0.0	500000	0.0	true	0.0	0.0	0	0.0	500000	0.0	true	0.0	false	false
workload2	Disk 3	ChangeNumberServersP	0.01	station	0.03	Disk 1	Class1	Drop Rate	0.0	0	0.0	500000	0.0	true	0.0	0.0	0	0.0	500000	0.0	true	0.0	false	false
workload2	Disk 3	ChangeNumberServersP	0.01	station	0.03	Disk 2		Drop Rate	0.0	0	0.0	500000	0.0	true	0.0	0.0	0	0.0	500000	0.0	true	0.0	false	false
workload2	Disk 3	ChangeNumberServersP	0.01	station	0.03	Disk 2	Class0	Drop Rate	0.0	0	0.0	500000	0.0	true	0.0	0.0	0	0.0	500000	0.0	true	0.0	false	false
workload2	Disk 3	ChangeNumberServersP	0.01	station	0.03	Disk 2	Class1	Drop Rate	0.0	0	0.0	500000	0.0	true	0.0	0.0	0	0.0	500000	0.0	true	0.0	false	false
workload2	Disk 3	ChangeNumberServersP	0.01	station	0.03	Disk 3		Drop Rate	0.0	0	0.0	500000	0.0	true	0.0	0.0	0	0.0	500000	0.0	true	0.0	false	false
workload2	Disk 3	ChangeNumberServersP	0.01	station	0.03	Disk 3	Class0	Drop Rate	0.0	0	0.0	500000	0.0	true	0.0	0.0	0	0.0	500000	0.0	true	0.0	false	false
workload2	Disk 3	ChangeNumberServersP	0.01	station	0.03	Disk 3	Class1	Drop Rate	0.0	0	0.0	500000	0.0	true	0.0	0.0	0	0.0	500000	0.0	true	0.0	false	false
workload1	Web Server 1	ChangeNumberServersP1	0.01		0.03			System Response Time	51200.0	50	1.0747085472655935	500000	1.0936924909748704	true	1.1126764346841473	51200.0	50	1.0733280770729168	500000	1.0919926228200258	true	1.110657168567135	false	false
workload1	Web Server 1	ChangeNumberServersP1	0.01		0.03		Class0	System Response Time	35840.0	0	0.9737581775896086	500000	0.9963352228782187	true	1.0189122681668288	35840.0	10	0.9805111475925408	500000	0.9997702461681531	true	1.0190293447437655	false	false
workload1	Web Server 1	ChangeNumberServersP1	0.01		0.03		Class1	System Response Time	35840.0	0	1.2460506626226453	500000	1.2696879440293003	true	1.2933252254359553	17920.0	0	1.2206311418072142	500000	1.2570190346482486	true	1.293406927489283	false	false
workload1	Web Server 1	ChangeNumberServersP1	0.01	station	0.03	Web Server 1		Utilization	35840.0	495	0.1121437480614101	500000	0.115319152272802	true	0.1184945564841939	51200.0	495	0.07507302789375336	500000	0.07693515663558739	true	0.07879728537742142	false	false
workload1	Web Server 1	ChangeNumberServersP1	0.01	station	0.03	Web Server 1	Class0	Utilization	51200.0	360	0.08695428556350836	500000	0.08922572296172761	true	0.09149716035994686	51200.0	360	0.05832138228409054	500000	0.06003910009630749	true	0.061756817908524435	false	false
workload1	Web Server 1	ChangeNumberServersP1	0.01	station	0.03	Web Server 1	Class1	Utilization	40960.0	110	0.024606148893470164	500000	0.025207262394754116	true	0.025808375896038068	81920.0	110	0.016033991067694008	500000	0.016401923479979687	true	0.016769855892265366	false	false
workload1	Web Server 1	ChangeNumberServersP1	0.01	station	0.03	Web Server 2		Utilization	30720.0	5	0.11293018662723434	500000	0.11628083535795086	true	0.11963148408866739	61440.0	5	0.11147113348619334	500000	0.11384355763203267	true	0.11621598177787201	false	false
workload1	Web Server 1	ChangeNumberServersP1	0.01	station	0.03	Web Server 2	Class0	Utilization	40960.0	175	0.08906731695149274	500000	0.09135092001376767	true	0.0936345230760426	40960.0	175	0.08789047390062865	500000	0.09017536220674106	true	0.09246025051285348	false	false
workload1	Web Server 1	ChangeNumberServersP1	0.01	station	0.03	Web Server 2	Class1	Utilization	122880.0	935	0.024254816715225037	500000	0.024789269751459283	true	0.02532372278769353	132860.0	2070	0.02430508671321862	500000	0.024711574681091364	true	0.025118062648964108	false	false
workload1	Web Server 1	ChangeNumberServersP1	0.01	station	0.03	Disk 1		Utilization	81920.0	295	0.07224460891373688	500000	0.07376138443243473	true	0.07527815995113257	81920.0	295	0.07296865433240093	500000	0.07479429826581341	true	0.07661994219922588	false	false
workload1	Web Server 1	ChangeNumberServersP1	0.01	station	0.03	Disk 1	Class0	Utilization	0.0	0	0.0	500000	0.0	true	0.0	0.0	0	0.0	500000	0.0	true	0.0	false	false
workload1	Web Server 1	ChangeNumberServersP1	0.01	station	0.03	Disk 1	Class1	Utilization	81920.0	295	0.07224460891373688	500000	0.07376138443243473	true	0.07527815995113257	81920.0	295	0.07296865433240093	500000	0.07479429826581341	true	0.07661994219922588	false	false
workload1	Web Server 1	ChangeNumberServersP1	0.01	station	0.03	Disk 2		Utilization	71680.0	510	0.07293451643008984	500000	0.07479513575455801	true	0.07665575507902618	71680.0	510	0.0725143326485081	500000	0.07433856121596391	true	0.07616278978341973	false	false
workload1	Web Server 1	ChangeNumberServersP1	0.01	station	0.03	Disk 2	Class0	Utilization	0.0	0	0.0	500000	0.0	true	0.0	0.0	0	0.0	500000	0.0	true	0.0	false	false
workload1	Web Server 1	ChangeNumberServersP1	0.01	station	0.03	Disk 2	Class1	Utilization	71680.0	510	0.07293451643008984	500000	0.07479513575455801	true	0.07665575507902618	71680.0	510	0.0725143326485081	500000	0.07433856121596391	true	0.07616278978341973	false	false
workload1	Web Server 1	ChangeNumberServersP1	0.01	station	0.03	Disk 3		Utilization	112640.0	1705	0.07292424221262407	500000	0.07435466300576359	true	0.0757850837989031	112640.0	1705	0.07362189308313116	500000	0.07532023789953068	true	0.0770185827159302	false	false
workload1	Web Server 1	ChangeNumberServersP1	0.01	station	0.03	Disk 3	Class0	Utilization	0.0	0	0.0	500000	0.0	true	0.0	0.0	0	0.0	500000	0.0	true	0.0	false	false
workload1	Web Server 1	ChangeNumberServersP1	0.01	station	0.03	Disk 3	Class1	Utilization	112640.0	1705	0.07292424221262407	500000	0.07435466300576359	true	0.0757850837989031	112640.0	1705	0.07362189308313116	500000	0.07532023789953068	true	0.0770185827159302	false	false
workload1	Web Server 1	ChangeNumberServersP1	0.01		0.03			System Drop Rate	0.0	0	0.0	500000	0.0	true	0.0	0.0	0	0.0	500000	0.0	true	0.0	false	false
workload1	Web Server 1	ChangeNumberServersP1	0.01		0.03		Class0	System Drop Rate	0.0	0	0.0	500000	0.0	true	0.0	0.0	0	0.0	500000	0.0	true	0.0	false	false
workload1	Web Server 1	ChangeNumberServersP1	0.01		0.03		Class1	System Drop Rate	0.0	0	0.0	500000	0.0	true	0.0	0.0	0	0.0	500000	0.0	true	0.0	false	false
workload1	Web Server 1	ChangeNumberServersP1	0.01	station	0.03	Web Server 1		Drop Rate	0.0	0	0.0	500000	0.0	true	0.0	0.0	0	0.0	500000	0.0	true	0.0	false	false
workload1	Web Server 1	ChangeNumberServersP1	0.01	station	0.03	Web Server 1	Class0	Drop Rate	0.0	0	0.0	500000	0.0	true	0.0	0.0	0	0.0	500000	0.0	true	0.0	false	false
workload1	Web Server 1	ChangeNumberServersP1	0.01	station	0.03	Web Server 1	Class1	Drop Rate	0.0	0	0.0	500000	0.0	true	0.0	0.0	0	0.0	500000	0.0	true	0.0	false	false
workload1	Web Server 1	ChangeNumberServersP1	0.01	station	0.03	Web Server 2		Drop Rate	0.0	0	0.0	500000	0.0	true	0.0	0.0	0	0.0	500000	0.0	true	0.0	false	false
workload1	Web Server 1	ChangeNumberServersP1	0.01	station	0.03	Web Server 2	Class0	Drop Rate	0.0	0	0.0	500000	0.0	true	0.0	0.0	0	0.0	500000	0.0	true	0.0	false	false
workload1	Web Server 1	ChangeNumberServersP1	0.01	station	0.03	Web Server 2	Class1	Drop Rate	0.0	0	0.0	500000	0.0	true	0.0	0.0	0	0.0	500000	0.0	true	0.0	false	false
workload1	Web Server 1	ChangeNumberServersP1	0.01	station	0.03	Disk 1		Drop Rate	0.0	0	0.0	500000	0.0	true	0.0	0.0	0	0.0	500000	0.0	true	0.0	false	false
workload1	Web Server 1	ChangeNumberServersP1	0.01	station	0.03	Disk 1	Class0	Drop Rate	0.0	0	0.0	500000	0.0	true	0.0	0.0	0	0.0	500000	0.0	true	0.0	false	false
workload1	Web Server 1	ChangeNumberServersP1	0.01	station	0.03	Disk 1	Class1	Drop Rate	0.0	0	0.0	500000	0.0	true	0.0	0.0	0	0.0	500000	0.0	true	0.0	false	false
workload1	Web Server 1	ChangeNumberServersP1	0.01	station	0.03	Disk 2		Drop Rate	0.0	0	0.0	500000	0.0	true	0.0	0.0	0	0.0	500000	0.0	true	0.0	false	false
workload1	Web Server 1	ChangeNumberServersP1	0.01	station	0.03	Disk 2	Class0	Drop Rate	0.0	0	0.0	500000	0.0	true	0.0	0.0	0	0.0	500000	0.0	true	0.0	false	false
workload1	Web Server 1	ChangeNumberServersP1	0.01	station	0.03	Disk 2	Class1	Drop Rate	0.0	0	0.0	500000	0.0	true	0.0	0.0	0	0.0	500000	0.0	true	0.0	false	false
workload1	Web Server 1	ChangeNumberServersP1	0.01	station	0.03	Disk 3		Drop Rate	0.0	0	0.0	500000	0.0	true	0.0	0.0	0	0.0	500000	0.0	true	0.0	false	false
workload1	Web Server 1	ChangeNumberServersP1	0.01	station	0.03	Disk 3	Class0	Drop Rate	0.0	0	0.0	500000	0.0	true	0.0	0.0	0	0.0	500000	0.0	true	0.0	false	false
workload1	Web Server 1	ChangeNumberServersP1	0.01	station	0.03	Disk 3	Class1	Drop Rate	0.0	0	0.0	500000	0.0	true	0.0	0.0	0	0.0	500000	0.0	true	0.0	false	false
workload2	Web Server 1	ChangeNumberServersP1	0.01		0.03			System Response Time	10240.0	15	1.1421682892623903	500000	1.1760834808184415	true	1.2099986723744927	40960.0	15	1.1570701516327706	500000	1.1785686359375325	true	1.2000671202422943	false	false
workload2	Web Server 1	ChangeNumberServersP1	0.01		0.03		Class0	System Response Time	40960.0	600	0.9770868620015383	500000	0.9960380616581515	true	1.0149892613147646	40960.0	600	0.9717162424045829	500000	0.9904927195598325	true	1.0092691967150822	false	false
workload2	Web Server 1	ChangeNumberServersP1	0.01		0.03		Class1	System Response Time	12800.0	2665	1.2509758882480866	500000	1.289206276496317	true	1.3274366647445475	56320.0	470	1.2607682992773444	500000	1.2797156548343265	true	1.2986630103913086	false	false
workload2	Web Server 1	ChangeNumberServersP1	0.01	station	0.03	Web Server 1		Utilization	33280.0	1020	0.10128640630895705	500000	0.10427715358455075	true	0.10726790086014446	46080.0	1020	0.06864859771816252	500000	0.07034342717099751	true	0.0720382566238325	false	false
workload2	Web Server 1	ChangeNumberServersP1	0.01	station	0.03	Web Server 1	Class0	Utilization	81920.0	0	0.055407645248765756	500000	0.05682833520526903	true	0.05824902516177231	81920.0	0	0.03664462086294511	500000	0.03732284144518737	true	0.03800106202742963	false	false
workload2	Web Server 1	ChangeNumberServersP1	0.01	station	0.03	Web Server 1	Class1	Utilization	40960.0	0	0.04846819031812714	500000	0.04986241481056208	true	0.05125663930299703	40960.0	0	0.03287645450854432	500000	0.03383642119647027	true	0.03479638788439622	false	false
workload2	Web Server 1	ChangeNumberServersP1	0.01	station	0.03	Web Server 2		Utilization	40960.0	0	0.10235277507727004	500000	0.1050645739158593	true	0.10777637275444855	40960.0	0	0.10272658411688355	500000	0.10586630240836914	true	0.10900602069985472	false	false
workload2	Web Server 1	ChangeNumberServersP1	0.01	station	0.03	Web Server 2	Class0	Utilization	81920.0	10	0.05512573347612503	500000	0.05598055927589403	true	0.05683538507566303	81920.0	10	0.055069744785034076	500000	0.056567190205363244	true	0.05806463562569241	false	false
workload2	Web Server 1	ChangeNumberServersP1	0.01	station	0.03	Web Server 2	Class1	Utilization	40960.0	270	0.04884006685892842	500000	0.05019523572163747	true	0.05155040458434652	40960.0	270	0.04838962137343962	500000	0.049781366275751665	true	0.05117311117806371	false	false
